Date,Species,10th Percentile,90th Percentile,Minimum,Maximum,Mean,56-'59 AVERAGE,60-'69 AVERAGE,70-'79 AVERAGE,80-'89 AVERAGE,90-'99 AVERAGE,2000-2009 AVERAGE,2010-2020 AVERAGE,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Current Year
26-Jun,Pink Even,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,,,,,0.00,,0.00,,0.00,,,,,,0.00
27-Jun,Pink Even,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,,,,,0.00,,0.00,,0.00,,,,,,0.00
28-Jun,Pink Even,0.00,0.00,0.00,0.30,0.01,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0.00,,0.30,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,,,,,0.00,,0.00,,0.00,,,,,,0.00
29-Jun,Pink Even,0.00,0.00,0.00,0.30,0.02,0.00,0.06,0.00,0.00,0.00,0.00,0.07,0.00,,0.00,,0.00,,0.00,,0.30,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,,,,,0.00,,0.00,,0.20,,,,,,0.00
30-Jun,Pink Even,0.00,0.00,0.00,0.40,0.03,0.00,0.06,0.00,0.00,0.00,0.00,0.17,0.00,,0.00,,0.00,,0.00,,0.30,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,,,,,0.00,,0.00,,0.40,,,,0.21,,0.00
01-Jul,Pink Even,0.00,0.03,0.00,0.40,0.04,0.00,0.06,0.00,0.00,0.00,0.10,0.17,0.00,,0.00,,0.00,,0.00,,0.30,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.38,,,,,,0.00,,0.00,,0.40,,,,,,0.00
02-Jul,Pink Even,0.00,0.03,0.00,0.40,0.04,0.00,0.06,0.00,0.00,0.00,0.10,0.17,0.00,,0.00,,0.00,,0.00,,0.30,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.38,,,,,,0.00,,0.00,,0.40,,,,,,0.00
03-Jul,Pink Even,0.00,0.30,0.00,0.40,0.05,0.00,0.06,0.00,0.06,0.00,0.10,0.17,0.00,,0.00,,0.00,,0.00,,0.30,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.31,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.38,,,,,,0.00,,0.00,,0.40,,,,,,0.00
04-Jul,Pink Even,0.00,0.32,0.00,0.67,0.08,0.00,0.06,0.00,0.06,0.00,0.33,0.17,0.00,,0.00,,0.00,,0.00,,0.30,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.31,,0.00,,0.00,,0.00,,0.00,,0.00,,0.38,,0.00,,0.28,,0.67,,,,,,0.00,,0.00,,0.40,,,,,,0.00
05-Jul,Pink Even,0.00,0.32,0.00,0.67,0.09,0.00,0.06,0.00,0.06,0.06,0.33,0.17,0.00,,0.00,,0.00,,0.00,,0.30,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.31,,0.00,,0.00,,0.29,,0.00,,0.00,,0.38,,0.00,,0.28,,0.67,,,,,,0.00,,0.00,,0.40,,,,,,0.00
06-Jul,Pink Even,0.00,0.32,0.00,1.02,0.13,0.00,0.06,0.06,0.06,0.12,0.42,0.22,0.00,,0.00,,0.00,,0.00,,0.30,,0.00,,0.00,,0.00,,0.31,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.31,,0.00,,0.29,,0.29,,0.00,,0.00,,0.38,,0.00,,0.28,,1.02,,,,,,0.00,,0.14,,0.40,,,,,,0.19
07-Jul,Pink Even,0.00,0.40,0.00,1.02,0.16,0.00,0.06,0.06,0.15,0.12,0.49,0.28,0.00,,0.00,,0.00,,0.00,,0.30,,0.00,,0.00,,0.00,,0.31,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.42,,0.31,,0.00,,0.29,,0.29,,0.00,,0.00,,0.67,,0.00,,0.28,,1.02,,,,,,0.00,,0.33,,0.40,,,,,,0.19
08-Jul,Pink Even,0.00,0.59,0.00,1.21,0.19,0.30,0.06,0.06,0.15,0.12,0.54,0.34,0.00,,0.60,,0.00,,0.00,,0.30,,0.00,,0.00,,0.00,,0.31,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.42,,0.31,,0.00,,0.29,,0.29,,0.00,,0.00,,0.67,,0.00,,0.28,,1.21,,,,,,0.00,,0.33,,0.59,,,,,,0.19
09-Jul,Pink Even,0.00,1.03,0.00,1.37,0.30,0.30,0.06,0.06,0.15,0.46,0.59,0.76,0.00,,0.60,,0.00,,0.00,,0.30,,0.00,,0.00,,0.00,,0.31,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.42,,0.31,,0.00,,1.12,,0.72,,0.00,,0.44,,0.67,,0.00,,0.46,,1.21,,,,,,0.00,,1.03,,1.37,,0.20,,,,0.19
10-Jul,Pink Even,0.00,1.26,0.00,2.12,0.44,0.58,0.06,0.12,0.21,0.62,0.73,1.25,0.00,,1.16,,0.00,,0.00,,0.30,,0.00,,0.00,,0.28,,0.31,,0.00,,0.00,,0.00,,0.00,,0.30,,0.00,,0.42,,0.31,,0.00,,1.68,,0.72,,0.26,,0.44,,0.67,,0.00,,1.02,,1.21,,,,,,0.00,,2.12,,1.75,,,,,,0.19
11-Jul,Pink Even,0.00,1.97,0.00,2.89,0.63,1.21,0.15,0.29,0.26,0.84,0.93,1.61,0.30,,2.11,,0.45,,0.00,,0.30,,0.00,,0.00,,0.83,,0.31,,0.00,,0.00,,0.31,,0.00,,0.30,,0.00,,0.70,,0.31,,0.00,,2.76,,0.72,,0.26,,0.44,,0.94,,0.00,,1.57,,1.21,,,,,,0.09,,2.89,,1.95,,,,,,0.19
12-Jul,Pink Even,0.00,2.31,0.00,4.62,0.84,1.36,0.15,0.58,0.26,1.45,1.05,1.91,0.61,,2.11,,0.45,,0.00,,0.30,,0.00,,0.00,,2.28,,0.31,,0.00,,0.00,,0.31,,0.00,,0.30,,0.00,,0.70,,0.31,,0.00,,4.62,,1.94,,0.26,,0.44,,0.94,,0.00,,1.75,,1.50,,,,,,0.09,,3.20,,2.56,,,,,,0.19
13-Jul,Pink Even,0.00,2.89,0.00,5.43,1.08,1.72,0.21,0.67,0.35,2.19,1.19,2.32,0.61,,2.82,,0.45,,0.00,,0.30,,0.28,,0.00,,2.28,,0.78,,0.00,,0.00,,0.31,,0.45,,0.30,,0.00,,0.70,,0.31,,0.00,,5.43,,2.86,,2.21,,0.44,,0.94,,0.00,,2.31,,1.50,,,,,,0.09,,3.81,,3.17,,,,,,0.19
14-Jul,Pink Even,0.00,4.50,0.00,5.45,1.38,1.93,0.32,0.85,0.35,2.56,1.82,3.27,0.61,,3.25,,0.45,,0.00,,0.30,,0.87,,0.00,,2.84,,0.78,,0.33,,0.00,,0.31,,0.45,,0.30,,0.00,,0.70,,0.31,,0.30,,5.43,,4.03,,2.59,,0.44,,1.23,,0.00,,4.55,,1.50,,,,,,0.09,,5.45,,4.81,,0.48,,1.42,,0.19
15-Jul,Pink Even,0.01,5.73,0.00,6.77,1.89,2.76,0.81,1.30,0.35,3.53,2.20,3.96,0.61,,4.91,,0.45,,0.00,,0.60,,2.71,,0.29,,3.99,,0.78,,1.41,,0.00,,0.31,,0.45,,0.30,,0.00,,0.70,,0.31,,1.12,,6.77,,6.27,,3.03,,0.44,,1.23,,0.00,,5.68,,1.88,,,,,,0.09,,6.67,,5.73,,1.58,,1.63,,0.45
16-Jul,Pink Even,0.09,7.03,0.00,9.75,2.60,3.34,0.99,2.03,0.73,4.61,3.21,5.16,0.89,,5.78,,0.45,,0.00,,1.17,,2.71,,0.60,,6.42,,1.08,,2.33,,0.00,,0.31,,0.45,,0.30,,0.26,,2.34,,0.31,,1.43,,9.75,,6.85,,3.49,,1.54,,2.94,,0.00,,7.60,,2.28,,,,,,0.09,,8.68,,7.03,,3.05,,,,0.45
17-Jul,Pink Even,0.28,9.27,0.00,15.51,3.55,4.83,1.17,2.38,1.21,6.68,4.32,6.67,2.13,,7.53,,0.45,,0.00,,1.48,,2.71,,1.21,,7.56,,1.08,,2.64,,0.31,,0.31,,0.77,,0.30,,0.85,,3.82,,0.31,,3.19,,15.51,,7.16,,4.81,,2.73,,4.00,,0.00,,9.29,,3.99,,,,,,0.09,,10.97,,9.27,,,,,,2.08
18-Jul,Pink Even,0.31,11.34,0.09,18.85,4.63,6.04,1.62,3.27,1.98,8.68,5.56,7.94,2.43,,9.64,,0.45,,0.30,,1.78,,3.34,,2.25,,10.21,,1.98,,3.52,,0.31,,0.31,,1.09,,0.94,,1.44,,5.54,,0.90,,4.72,,18.85,,10.14,,5.27,,4.43,,4.00,,0.20,,12.32,,5.72,,,,,,0.09,,14.73,,11.34,,3.25,,1.94,,
19-Jul,Pink Even,0.31,14.27,0.09,21.68,5.80,8.01,1.89,3.77,2.57,10.29,7.66,9.30,5.44,,10.58,,0.45,,0.30,,1.78,,3.79,,3.12,,10.66,,3.74,,3.81,,0.31,,0.31,,1.38,,0.94,,3.34,,6.29,,0.90,,6.06,,21.68,,10.73,,6.56,,6.44,,4.38,,0.20,,19.29,,6.76,,,,,,0.09,,16.61,,14.01,,4.17,,,,
20-Jul,Pink Even,0.90,17.33,0.09,27.02,7.27,9.68,2.27,4.64,3.04,13.43,9.41,12.21,6.28,,13.08,,0.76,,1.45,,1.78,,4.23,,3.12,,11.12,,5.28,,5.07,,0.31,,1.40,,1.66,,0.94,,4.66,,7.03,,0.90,,11.04,,27.02,,11.96,,8.27,,8.88,,4.77,,1.37,,22.75,,8.74,,,,,,0.09,,25.34,,17.33,,6.06,,2.53,,
21-Jul,Pink Even,1.32,25.96,0.31,33.22,9.64,11.93,3.75,5.79,3.85,16.91,13.01,16.23,8.53,,15.32,,1.36,,4.29,,1.78,,7.58,,3.73,,15.23,,6.95,,5.07,,0.31,,1.40,,3.51,,1.32,,5.76,,7.49,,1.19,,12.35,,33.21,,15.27,,10.83,,12.89,,5.91,,2.05,,29.10,,14.97,,,,,,0.38,,33.22,,25.96,,7.53,,4.35,,
22-Jul,Pink Even,1.32,33.53,0.31,55.60,12.67,13.75,5.93,6.65,5.14,20.64,16.29,23.63,9.09,,18.40,,1.36,,7.94,,1.78,,12.68,,5.87,,17.33,,9.15,,5.07,,0.31,,1.40,,5.35,,1.32,,8.98,,8.86,,1.19,,13.71,,38.11,,17.90,,13.71,,19.75,,6.90,,3.17,,33.53,,21.54,,,,,,0.64,,55.60,,35.30,,10.47,,6.42,,
23-Jul,Pink Even,1.36,39.87,0.31,94.17,16.71,20.26,7.50,8.63,7.74,23.99,20.41,33.25,13.57,,26.95,,1.36,,9.54,,1.78,,18.01,,6.81,,22.90,,12.44,,5.67,,0.31,,1.83,,6.86,,1.32,,16.08,,11.87,,2.55,,15.09,,45.05,,20.08,,18.60,,21.13,,9.42,,3.17,,40.94,,28.09,,,,,,0.81,,94.17,,39.87,,12.95,,8.75,,
24-Jul,Pink Even,2.08,42.99,0.31,125.03,21.83,30.53,10.91,11.03,10.21,31.37,25.32,41.29,18.06,,42.99,,2.75,,11.39,,2.08,,30.07,,8.26,,29.65,,14.36,,6.28,,0.31,,4.56,,9.52,,1.61,,19.72,,17.10,,3.12,,16.03,,53.04,,22.63,,41.30,,23.83,,13.53,,5.12,,51.29,,31.32,,,,,,1.34,,125.03,,42.10,,16.93,,11.37,,
25-Jul,Pink Even,3.79,64.84,1.23,154.06,27.76,44.54,14.30,13.65,12.75,38.62,32.42,51.00,21.31,,67.77,,4.17,,17.79,,3.79,,33.47,,12.28,,35.63,,15.58,,7.32,,1.23,,8.51,,11.17,,1.89,,27.48,,19.22,,3.98,,23.49,,64.84,,23.99,,52.03,,28.77,,14.97,,7.02,,71.71,,35.99,,,,,,3.45,,154.06,,54.51,,18.75,,14.52,,
26-Jul,Pink Even,4.43,73.94,1.23,178.26,34.62,64.55,20.00,15.66,14.72,47.41,43.19,58.44,25.74,,103.35,,4.17,,28.51,,5.13,,44.99,,17.21,,38.80,,16.51,,8.52,,1.23,,13.23,,12.68,,2.18,,33.48,,20.81,,4.43,,28.26,,73.94,,24.89,,69.93,,40.03,,20.02,,9.54,,95.41,,47.79,,,,,,4.52,,178.26,,64.65,,19.34,,15.71,,
27-Jul,Pink Even,6.13,90.79,1.69,203.29,43.77,91.36,28.93,19.92,18.91,56.73,52.89,69.97,30.00,,152.71,,8.25,,47.40,,7.19,,63.33,,18.49,,49.39,,18.14,,11.31,,1.69,,19.09,,18.31,,4.33,,37.76,,28.02,,6.13,,44.22,,80.40,,25.21,,86.87,,46.93,,25.13,,12.31,,114.03,,60.07,,,,,,5.95,,203.29,,90.79,,21.59,,18.54,,
28-Jul,Pink Even,7.79,107.95,3.11,218.43,53.10,114.11,38.05,25.45,23.84,68.19,63.94,78.82,40.62,,187.60,,13.41,,70.19,,7.79,,80.35,,18.49,,54.13,,24.42,,18.09,,3.11,,27.52,,22.25,,6.08,,50.73,,31.85,,8.27,,63.93,,85.35,,30.85,,100.65,,60.17,,33.82,,14.47,,132.80,,74.66,,,,,,6.84,,218.43,,107.95,,24.64,,26.52,,
29-Jul,Pink Even,9.65,130.28,3.52,242.99,62.95,132.08,47.26,30.88,28.76,75.99,81.19,91.56,52.76,,211.39,,25.83,,82.08,,9.63,,96.52,,22.26,,60.07,,26.69,,21.27,,3.52,,42.84,,29.68,,12.51,,52.52,,39.59,,9.49,,71.00,,90.40,,36.58,,115.57,,66.39,,44.28,,19.75,,165.36,,95.35,,,,,,9.65,,242.99,,130.28,,26.78,,38.40,,
30-Jul,Pink Even,15.27,160.26,4.30,260.65,73.96,147.92,57.52,37.67,37.45,87.60,95.63,104.56,57.70,,238.13,,39.43,,91.09,,15.27,,114.55,,27.25,,71.82,,31.48,,28.33,,4.30,,52.41,,39.07,,24.33,,53.89,,58.96,,11.02,,93.33,,99.30,,41.70,,124.09,,79.59,,62.56,,24.78,,182.77,,112.41,,,,,,14.14,,260.65,,160.26,,29.04,,49.02,,
31-Jul,Pink Even,18.94,179.97,7.38,283.14,85.46,160.37,66.85,49.77,42.49,99.51,112.91,118.70,64.67,,256.07,,50.40,,97.92,,18.94,,135.41,,31.58,,84.63,,38.64,,30.49,,7.38,,87.70,,46.56,,24.33,,56.20,,67.16,,18.21,,127.33,,107.36,,45.13,,126.57,,91.18,,75.01,,42.25,,213.21,,121.16,,,,,,17.14,,283.14,,179.97,,32.95,,70.61,,
01-Aug,Pink Even,27.01,192.42,7.95,294.77,96.84,174.19,76.85,65.06,49.97,112.51,125.29,128.07,69.75,,278.62,,55.69,,104.70,,27.01,,157.98,,38.85,,107.96,,52.24,,35.30,,7.95,,121.84,,54.04,,33.29,,63.73,,76.46,,22.35,,152.63,,123.47,,52.84,,136.27,,97.36,,85.33,,53.40,,225.74,,136.67,,,,,,20.96,,294.77,,192.42,,34.78,,87.71,,
02-Aug,Pink Even,36.01,200.67,8.17,317.53,113.51,195.30,89.87,91.44,66.28,126.67,144.98,137.36,73.06,,317.53,,58.57,,122.92,,36.01,,180.34,,51.49,,165.81,,79.90,,39.12,,8.17,,164.18,,87.87,,45.43,,76.07,,92.59,,29.43,,177.97,,139.47,,62.56,,149.82,,103.52,,109.74,,65.59,,261.08,,143.52,,,,,,23.46,,316.47,,200.67,,36.71,,99.80,,
03-Aug,Pink Even,38.51,235.91,10.99,372.07,132.10,233.32,107.69,118.40,81.64,145.70,162.27,144.38,94.56,,372.07,,63.80,,146.96,,54.73,,202.03,,70.91,,225.48,,112.06,,47.77,,10.99,,195.68,,106.59,,57.93,,82.86,,124.70,,36.10,,235.91,,144.77,,70.48,,163.45,,113.88,,130.50,,92.90,,272.63,,153.05,,,,,,28.46,,327.90,,207.77,,38.51,,109.54,,
04-Aug,Pink Even,50.26,278.53,13.20,423.30,153.57,263.55,126.03,140.31,110.83,165.75,185.21,157.59,103.80,,423.30,,69.98,,159.74,,60.82,,248.38,,91.23,,275.86,,126.59,,56.67,,13.20,,229.23,,187.09,,59.33,,119.14,,138.32,,50.26,,278.53,,156.67,,76.84,,183.38,,133.35,,138.61,,126.00,,307.68,,168.55,,,,,,39.16,,356.12,,212.85,,38.91,,131.19,,
05-Aug,Pink Even,64.90,311.27,25.10,463.76,176.09,290.62,148.42,160.03,149.26,187.16,204.95,168.62,117.48,,463.76,,81.46,,177.17,,73.15,,300.95,,109.37,,311.27,,137.97,,64.90,,25.10,,260.90,,280.57,,79.36,,148.86,,160.67,,76.84,,299.13,,210.67,,79.01,,203.72,,143.27,,151.01,,160.96,,334.66,,173.15,,,,,,51.04,,383.82,,220.99,,41.53,,136.00,,
06-Aug,Pink Even,70.27,353.48,39.00,491.48,194.88,308.60,165.62,178.83,180.57,203.80,223.85,178.85,125.71,,491.48,,87.56,,197.50,,82.23,,332.02,,128.80,,353.48,,166.74,,70.27,,39.00,,264.64,,327.59,,89.03,,184.50,,203.75,,98.00,,321.82,,216.71,,86.17,,242.22,,152.10,,163.25,,187.82,,361.03,,183.31,,,,,,61.92,,407.55,,227.97,,44.65,,142.44,,
07-Aug,Pink Even,80.49,381.35,47.35,540.71,213.85,335.89,182.72,194.08,218.12,220.14,242.47,184.42,131.07,,540.71,,98.83,,227.50,,93.62,,352.87,,140.80,,374.68,,181.37,,80.49,,60.12,,273.73,,391.79,,98.09,,220.24,,250.22,,130.28,,339.91,,237.59,,100.90,,263.64,,158.68,,177.00,,218.58,,381.35,,192.96,,,,,,66.24,,419.05,,230.40,,47.35,,149.35,,
08-Aug,Pink Even,94.48,403.44,48.10,622.42,231.68,382.23,195.20,210.34,248.71,239.66,252.36,189.65,142.04,,622.42,,104.19,,238.88,,111.98,,362.87,,158.09,,403.44,,195.15,,94.48,,71.41,,287.23,,422.78,,112.86,,276.96,,284.96,,146.01,,375.34,,250.52,,122.05,,275.74,,174.64,,184.00,,237.56,,391.80,,196.08,,,,,,67.90,,434.28,,235.23,,48.10,,153.02,,
09-Aug,Pink Even,105.44,446.45,49.13,780.84,252.94,466.81,213.90,229.76,272.28,254.81,267.88,198.39,152.77,,780.84,,106.49,,282.13,,122.47,,384.06,,174.33,,447.40,,213.79,,105.44,,82.91,,299.25,,446.45,,126.54,,292.81,,321.49,,174.12,,410.02,,268.17,,128.63,,286.84,,180.40,,208.42,,243.99,,419.54,,199.57,,,,,,72.10,,458.91,,238.73,,49.13,,163.36,,
10-Aug,Pink Even,106.96,455.30,50.30,876.69,272.81,523.66,227.60,253.65,294.20,272.81,288.76,204.66,170.63,,876.69,,106.96,,310.78,,140.61,,393.55,,186.10,,486.52,,234.25,,141.18,,92.84,,313.46,,455.30,,141.96,,323.87,,349.72,,200.14,,439.99,,302.51,,134.43,,303.16,,183.96,,237.82,,263.89,,446.74,,206.59,,,,,,74.41,,480.89,,241.17,,50.30,,166.83,,
11-Aug,Pink Even,133.95,468.72,50.30,936.40,293.16,561.53,244.96,285.87,315.95,286.36,309.88,216.17,186.66,,936.40,,110.36,,321.69,,168.29,,413.83,,210.61,,518.70,,258.92,,162.65,,133.95,,355.15,,468.72,,153.57,,352.55,,386.33,,218.57,,456.44,,319.60,,147.67,,319.24,,188.85,,261.88,,300.70,,461.73,,215.20,,,,,,80.96,,513.04,,242.63,,50.30,,172.71,,
12-Aug,Pink Even,152.28,493.88,51.51,965.53,316.09,596.07,271.71,317.34,339.44,302.85,333.83,227.14,226.61,,965.53,,116.54,,347.37,,205.87,,456.17,,232.59,,539.76,,298.06,,175.98,,152.28,,420.64,,493.88,,160.41,,381.42,,406.63,,254.85,,487.24,,338.84,,155.63,,338.69,,193.86,,276.32,,353.10,,484.10,,221.78,,,,,,92.42,,545.16,,249.75,,51.51,,175.67,,
13-Aug,Pink Even,158.96,524.27,51.82,989.63,339.40,611.84,302.02,354.31,369.07,318.52,353.33,237.21,234.04,,989.63,,130.16,,369.43,,249.09,,491.19,,270.22,,579.74,,345.77,,189.59,,166.88,,489.57,,522.54,,168.59,,422.63,,435.20,,296.37,,524.27,,352.07,,158.96,,355.51,,201.81,,287.54,,399.43,,498.17,,228.16,,,,,,95.56,,585.91,,252.54,,51.82,,179.01,,
14-Aug,Pink Even,162.90,571.43,51.82,"1,013.18",363.47,625.94,336.77,397.58,394.34,334.86,371.88,248.58,238.70,,"1,013.18",,135.95,,394.21,,321.27,,521.10,,311.32,,618.07,,371.87,,239.56,,186.97,,571.43,,541.19,,189.28,,462.97,,461.32,,316.96,,564.67,,361.54,,162.90,,369.49,,215.72,,297.58,,451.07,,507.51,,231.37,,,,,,103.11,,619.85,,255.71,,51.82,,179.85,,
15-Aug,Pink Even,165.33,623.72,52.14,"1,040.75",388.82,643.33,384.68,430.65,426.21,349.10,391.38,256.11,245.91,,"1,040.75",,146.35,,409.47,,505.83,,530.22,,331.53,,652.70,,410.43,,257.16,,209.23,,623.72,,561.67,,205.96,,493.33,,548.18,,321.93,,591.41,,379.59,,165.33,,391.91,,217.24,,304.79,,509.23,,515.14,,236.36,,,,,,110.99,,643.81,,260.57,,52.14,,180.46,,
16-Aug,Pink Even,167.15,651.54,52.35,"1,074.45",407.93,662.37,400.34,460.56,454.69,359.54,419.14,261.28,250.29,,"1,074.45",,147.32,,423.37,,548.77,,545.32,,336.92,,687.13,,442.98,,276.15,,245.00,,651.54,,568.28,,235.97,,525.26,,610.01,,333.94,,609.09,,394.78,,167.15,,406.65,,220.03,,317.00,,586.47,,529.21,,243.89,,,,,,114.43,,657.80,,263.60,,52.35,,180.78,,
17-Aug,Pink Even,169.93,675.78,52.35,"1,104.75",428.17,685.83,417.86,489.99,481.54,380.97,439.84,266.69,266.91,,"1,104.75",,152.40,,448.86,,587.30,,560.53,,340.23,,735.50,,472.29,,285.31,,284.62,,672.24,,570.78,,254.81,,545.07,,690.05,,347.00,,646.49,,427.50,,169.93,,432.83,,228.10,,324.24,,653.21,,534.70,,247.22,,,,,,116.31,,675.78,,265.08,,52.35,,180.78,,
18-Aug,Pink Even,175.23,712.78,52.35,"1,117.33",445.71,709.10,441.17,510.63,496.41,395.91,460.79,277.86,300.87,,"1,117.33",,156.50,,481.21,,605.79,,595.77,,366.59,,764.33,,479.62,,291.75,,324.54,,692.91,,584.75,,261.18,,562.52,,712.09,,361.52,,669.30,,444.24,,175.23,,459.05,,231.74,,336.56,,712.78,,543.77,,250.06,,,,,,117.87,,717.15,,266.51,,52.35,,181.10,,
19-Aug,Pink Even,179.77,757.74,52.76,"1,127.45",461.86,726.90,464.60,530.08,515.00,403.20,478.89,287.65,326.34,,"1,127.45",,159.34,,508.01,,629.09,,640.49,,386.09,,778.12,,505.99,,301.60,,341.53,,723.18,,591.46,,264.82,,592.37,,757.74,,368.63,,681.46,,446.43,,179.77,,473.25,,235.09,,339.46,,770.28,,550.80,,255.01,,,,,,124.13,,753.56,,271.10,,52.76,,182.36,,
20-Aug,Pink Even,183.04,790.44,53.39,"1,133.98",476.70,743.14,482.46,555.14,531.16,414.23,486.83,296.68,352.30,,"1,133.98",,161.20,,522.46,,659.36,,661.03,,408.23,,804.69,,544.31,,303.45,,372.76,,750.51,,596.13,,270.29,,614.61,,789.43,,385.34,,698.89,,450.17,,183.04,,499.45,,239.62,,342.22,,792.11,,552.74,,260.25,,,,,,128.98,,790.44,,272.64,,53.39,,183.63,,
21-Aug,Pink Even,184.26,828.34,54.19,"1,139.81",489.79,751.61,491.63,575.22,546.50,431.87,497.94,303.36,363.40,,"1,139.81",,164.33,,526.89,,677.82,,668.64,,420.46,,829.82,,565.56,,309.47,,408.94,,762.30,,602.08,,276.95,,628.06,,828.34,,397.05,,737.89,,452.37,,184.93,,541.39,,242.78,,345.00,,828.50,,555.48,,262.79,,,,,,129.61,,821.75,,272.64,,54.19,,184.26,,
22-Aug,Pink Even,184.90,856.16,54.39,"1,143.79",503.20,757.43,505.06,592.88,561.98,447.98,511.46,310.65,371.06,,"1,143.79",,165.70,,533.66,,722.95,,676.46,,426.53,,850.66,,576.70,,312.95,,443.68,,780.42,,604.36,,283.72,,645.67,,866.87,,409.29,,771.52,,456.57,,185.40,,578.37,,248.02,,349.15,,874.61,,557.26,,264.80,,,,,,130.25,,856.16,,273.22,,54.39,,184.90,,
23-Aug,Pink Even,185.85,870.36,54.60,"1,152.59",512.17,764.18,513.60,604.91,575.24,459.86,519.49,313.85,375.76,,"1,152.59",,168.52,,536.70,,746.27,,678.36,,438.15,,856.25,,590.67,,312.95,,462.47,,790.18,,610.29,,298.83,,654.66,,897.62,,414.80,,807.96,,471.89,,187.23,,583.27,,248.95,,351.59,,902.20,,558.25,,265.91,,,,,,130.89,,870.36,,273.22,,54.60,,185.85,,
24-Aug,Pink Even,185.85,879.95,54.60,"1,155.93",521.65,769.24,520.21,620.18,595.61,468.84,527.63,317.26,382.55,,"1,155.93",,169.97,,544.73,,760.34,,681.56,,444.46,,862.08,,617.02,,312.95,,474.90,,806.64,,622.57,,320.84,,666.86,,940.42,,427.36,,827.40,,475.59,,188.17,,602.82,,250.24,,357.13,,926.23,,558.86,,268.31,,,,,,131.54,,879.95,,273.22,,54.60,,185.85,,
25-Aug,Pink Even,186.27,893.00,54.60,"1,159.74",530.58,775.87,525.45,632.92,609.42,480.78,542.11,320.87,392.00,,"1,159.74",,169.97,,555.37,,765.34,,684.32,,452.26,,864.85,,647.38,,312.95,,479.98,,819.39,,624.84,,332.24,,680.08,,968.60,,441.36,,871.39,,478.90,,189.55,,613.35,,250.71,,364.20,,961.76,,558.86,,269.14,,,,,,131.54,,893.00,,274.17,,54.60,,186.27,,
26-Aug,Pink Even,186.90,926.42,54.60,"1,162.65",538.47,786.16,532.35,638.07,616.90,495.56,564.26,322.26,409.66,,"1,162.65",,169.97,,567.74,,772.40,,692.50,,452.26,,871.86,,647.38,,314.73,,490.36,,820.82,,627.14,,340.56,,692.67,,968.60,,448.06,,926.42,,489.62,,190.18,,620.86,,250.71,,373.15,,"1,017.94",,558.86,,270.46,,,,,,132.81,,896.36,,274.48,,54.60,,186.90,,
